ID,PA,PB,PC,PD,PE,PF,PG
PR44823,340,179,105,67,46,33,25
PR44824,319,170,101,65,45,33,25
PR44825,325,172,102,66,45,33,25
PR44826,286,153,91,59,41,30,23
PR44827,216,118,72,47,33,25,19
PR44828,220,120,73,48,34,25,19
PR44829,182,101,62,41,29,22,17
PR44830,252,137,83,55,38,28,22
PR44831,214,117,71,47,33,24,19
PR44832,218,119,72,47,33,24,19
PR44833,353,186,109,70,48,35,26
PR44834,421,224,133,86,59,43,32
PR44835,299,157,92,59,40,29,22
PR44836,649,337,195,123,83,59,44
PR44837,682,354,205,129,87,62,46
PR44838,695,362,211,134,91,65,48
PR44839,958,492,283,177,119,84,62
PR44840,701,365,212,134,91,65,48
PR44841,809,415,238,149,100,70,52
PR44842,505,267,157,100,68,49,37
PR44843,734,379,218,137,92,65,48
PR44844,599,313,183,116,79,56,42
PR44845,702,361,207,130,87,62,46
PR44846,633,327,189,119,80,57,42
PR44847,439,232,137,88,60,43,33
PR44848,424,223,131,84,57,41,31
PR44849,381,201,119,76,52,38,28
PR44850,415,214,124,78,53,38,28
PR44851,360,189,111,71,48,35,26
PR44852,351,183,107,68,46,33,25
PR44853,355,188,111,71,49,35,27
PR44854,297,159,95,62,43,31,24
PR44855,231,126,77,51,36,27,21
PR44856,284,155,94,62,43,32,24
PR44857,270,147,89,58,41,30,23
PR44858,205,113,69,46,32,24,19
PR44859,209,115,70,46,33,24,19
PR44860,295,157,93,60,41,30,23
PR44861,272,146,87,57,39,29,22
PR44862,406,214,126,81,55,40,30
PR44863,398,210,124,79,54,39,29
PR44864,384,203,120,77,53,38,29
PR44865,350,184,108,69,47,34,25
PR44866,481,249,144,91,61,44,33
PR44867,497,259,151,96,65,46,34
PR44868,381,197,114,72,49,35,26
PR44869,450,233,135,85,57,41,30
PR44870,381,198,115,73,50,36,27
PR44871,308,164,97,63,43,31,24
PR44872,349,183,107,68,47,34,25
PR44873,320,170,101,65,45,33,25
PR44874,311,166,99,64,44,32,24
PR44875,279,150,90,59,41,30,23
PR44876,338,179,106,68,47,34,26
PR44877,264,142,85,55,38,28,21
PR44878,263,142,85,56,39,29,22
PR44879,381,201,118,76,52,38,28
PR44880,357,189,112,72,49,36,27
PR44881,404,213,125,80,55,40,30
PR44882,477,250,146,93,63,45,34
PR44883,359,191,113,73,50,36,27
PR44884,408,216,128,82,56,41,31
PR44885,410,217,129,83,57,41,31
PR44886,482,249,144,90,61,43,32
PR44887,676,352,204,129,87,62,46
PR44888,735,379,218,137,92,65,48
PR44889,662,343,198,125,84,60,44
PR44890,777,403,233,147,99,70,52
PR44891,811,416,238,149,100,70,52
PR44892,594,311,182,116,79,56,42
PR44893,735,379,218,137,92,65,48
PR44894,537,282,165,105,71,51,38
PR44895,681,352,203,128,86,61,45
PR44896,360,194,116,75,52,38,29
PR44897,490,260,154,99,68,49,37
PR44898,607,315,183,116,78,56,42
PR44899,485,254,149,95,65,47,35
PR44900,438,232,137,88,60,43,33
PR44901,331,173,101,65,44,32,24
PR44902,345,183,108,70,48,35,26
PR44903,295,158,94,61,42,31,23
PR44904,267,144,87,57,40,29,22
PR44905,260,141,85,56,39,29,22
PR44906,371,197,117,75,52,38,29
PR44907,346,185,110,71,49,36,27
PR44908,323,173,103,67,46,34,26
PR44909,257,139,84,55,38,28,22
PR44910,195,108,67,45,32,24,19
PR44911,215,118,72,48,34,25,19
PR44912,370,192,111,70,47,34,25
PR44913,502,261,152,96,65,46,34
PR44914,628,324,187,117,79,56,41
PR44915,743,382,219,137,92,65,48
PR44916,494,259,152,97,66,47,35
PR44917,691,358,207,130,88,62,46
PR44918,628,325,188,118,80,57,42
PR44919,531,277,161,102,69,49,37
PR44920,735,380,219,138,93,66,49
PR44921,893,459,263,165,110,78,57
PR44922,611,319,186,118,80,57,43
PR44923,655,342,199,126,85,61,45
PR44924,782,403,232,146,98,69,51
PR44925,814,420,242,152,102,72,53
PR44926,601,314,183,116,79,56,42
PR44927,772,398,229,144,97,69,51
PR44928,465,247,146,94,64,46,35
PR44929,483,253,148,94,64,46,34
PR44930,287,154,92,60,42,30,23
PR44931,306,162,96,62,43,31,24
PR44932,331,175,103,66,45,33,25
PR44933,206,114,70,47,33,25,19
PR44934,190,106,66,44,31,23,18
PR44935,184,103,64,43,31,23,18
PR44936,194,108,67,45,32,24,19
PR44937,152,87,55,37,27,20,16
PR44938,284,152,91,59,41,30,23
PR44939,309,164,97,62,43,31,23
PR44940,294,158,94,61,42,31,23
PR44941,485,256,150,96,65,47,35
PR44942,447,235,138,88,60,43,32
PR44943,365,191,112,71,48,35,26
PR44944,331,174,102,65,44,32,24
PR44945,395,206,120,76,52,37,28
PR44946,337,174,101,64,43,31,23
PR44947,410,214,125,79,54,38,29
PR44948,382,197,114,72,48,34,26
PR44949,455,236,137,86,58,41,31
PR44950,601,311,180,114,77,55,41
PR44951,490,257,151,96,66,47,35
PR44952,352,185,109,70,48,35,26
PR44953,480,251,147,94,64,46,34
PR44954,393,208,123,79,54,39,29
PR44955,398,210,123,79,54,39,29
PR44956,331,176,104,67,46,33,25
PR44957,298,159,95,61,42,31,23
PR44958,322,171,101,65,45,33,25
PR44959,351,186,110,71,49,35,27
PR44960,301,161,96,62,43,31,24
PR44961,220,121,74,49,35,26,20
PR44962,236,129,78,51,36,27,21
PR44963,233,127,77,51,36,26,20
PR44964,323,171,101,65,45,33,25
PR44965,227,124,75,49,35,26,20
PR44966,205,113,69,46,32,24,19
PR44967,187,104,64,43,30,23,18
PR44968,187,104,64,43,30,23,18
PR44969,192,107,66,44,31,23,18
PR44970,150,86,54,37,27,20,16
PR44971,157,89,56,38,27,21,16
PR44972,192,106,65,43,31,23,18
PR44973,202,111,68,45,32,24,18
PR44974,211,116,71,47,33,25,19
PR44975,244,132,80,52,36,27,20
PR44976,369,193,113,72,49,35,26
PR44977,459,242,142,91,62,45,34
PR44978,533,280,164,104,71,51,38
PR44979,360,186,108,68,46,33,25
PR44980,325,168,97,61,41,29,22
PR44981,595,308,178,112,75,54,40
PR44982,539,279,161,101,68,48,36
PR44983,533,274,157,98,66,47,35
PR44984,709,368,213,134,90,64,48
PR44985,662,346,201,127,86,61,46
PR44986,662,343,198,125,84,60,44
PR44987,598,310,179,113,76,54,40
PR44988,542,284,166,106,72,52,39
PR44989,361,191,113,73,50,36,27
PR44990,308,164,97,63,43,31,24
PR44991,399,211,124,80,55,40,30
PR44992,310,165,98,63,44,32,24
PR44993,456,238,139,88,60,43,32
PR44994,370,195,115,74,51,37,28
PR44995,382,203,120,77,53,38,29
PR44996,399,210,124,79,54,39,29
PR44997,385,204,121,78,54,39,29
PR44998,405,215,127,82,56,41,31
PR44999,416,220,130,83,57,41,31
PR45000,423,221,129,82,56,40,30
PR45001,389,205,121,77,53,38,29
PR45002,393,208,123,79,54,39,29
PR45003,308,162,96,62,42,31,23
PR45004,464,244,143,91,62,45,33
PR45005,425,225,133,85,58,42,32
PR45006,491,255,148,94,63,45,34
PR45007,462,244,144,92,63,45,34
PR45008,384,203,120,77,53,38,29
PR45009,566,295,172,109,74,53,39
PR45010,429,224,131,83,56,40,30
PR45011,610,318,185,117,79,56,42
PR45012,735,378,217,136,91,64,47
PR45013,707,366,211,133,89,63,47
PR45014,844,436,251,158,106,75,56
PR45015,547,282,162,102,68,48,36
PR45016,574,298,173,109,74,53,39
PR45017,702,364,211,133,90,64,47
PR45018,635,333,195,124,84,60,45
PR45019,575,300,175,111,75,54,40
PR45020,525,276,162,103,70,50,38
PR45021,547,290,171,110,75,54,41
PR45022,593,310,181,115,78,56,42
PR45023,553,291,171,109,74,53,40
PR45024,567,296,173,110,75,54,40
PR45025,544,288,170,109,75,54,41
PR45026,491,260,153,98,67,48,36
PR45027,419,219,128,82,56,40,30
PR45028,323,172,102,66,45,33,25
PR45029,431,227,134,86,59,43,32
PR45030,293,157,94,61,42,31,24
PR45031,260,141,85,56,39,29,22
PR45032,306,163,97,63,43,32,24
PR45033,293,157,94,61,42,31,24
PR45034,249,135,81,53,37,27,21
PR45035,252,136,82,54,37,27,21
PR45036,242,131,79,52,36,27,20
PR45037,433,228,134,86,59,42,32
PR45038,451,238,140,90,62,45,34
PR45039,408,218,130,84,58,42,32
PR45040,291,156,94,61,42,31,24
PR45041,404,213,125,80,55,40,30
PR45042,395,209,123,79,54,39,29
PR45043,331,175,103,66,45,33,25
PR45044,362,192,114,73,50,36,27
PR45045,417,222,132,85,59,43,32
PR45046,353,185,109,70,48,35,26
PR45047,382,202,119,76,52,38,28
PR45048,690,357,206,130,87,62,46
PR45049,678,352,204,129,87,62,46
PR45050,414,216,126,80,55,39,29
PR45051,523,276,162,104,71,51,38
PR45052,548,286,167,106,72,52,39
PR45053,461,243,143,92,63,45,34
PR45054,343,180,106,68,47,34,26
PR45055,474,248,145,92,63,45,34
PR45056,582,302,175,110,74,53,39
PR45057,644,333,192,121,81,58,43
PR45058,727,376,217,136,92,65,48
PR45059,603,313,181,114,77,55,41
PR45060,720,373,215,135,91,65,48
PR45061,608,317,184,117,79,56,42
PR45062,631,330,193,122,83,59,44
PR45063,738,383,222,140,94,67,50
PR45064,747,385,222,139,94,66,49
PR45065,598,313,183,116,79,56,42
PR45066,415,220,130,84,58,42,32
PR45067,359,192,115,74,51,37,28
PR45068,327,176,106,69,48,35,27
PR45069,405,214,126,81,56,40,30
PR45070,418,222,131,84,58,42,32
PR45071,434,232,138,89,61,45,34
PR45072,290,151,89,57,39,28,21
PR45073,486,257,152,97,67,48,36
PR45074,514,273,162,104,72,52,39
PR45075,501,265,156,100,68,49,37
PR45076,694,360,208,131,88,63,47
PR45077,405,212,124,79,54,39,29
PR45078,271,146,88,57,40,29,22
PR45079,415,221,131,85,58,42,32
PR45080,416,219,129,83,57,41,31
PR45081,331,176,104,67,46,34,25
PR45082,235,128,78,51,36,27,20
PR45083,328,174,103,66,46,33,25
PR45084,449,237,140,90,62,45,34
PR45085,372,198,118,76,52,38,29
PR45086,422,224,133,86,59,43,32
PR45087,374,200,119,77,53,39,29
PR45088,313,167,99,64,44,32,24
PR45089,310,165,98,63,44,32,24
PR45090,372,198,118,76,52,38,29
PR45091,444,239,144,94,65,48,36
PR45092,406,222,135,89,62,46,35
PR45093,321,180,112,75,53,39,30
PR45094,390,214,131,86,60,44,34
PR45095,683,354,205,129,87,62,46
PR45096,775,400,230,145,97,69,51
PR45097,840,435,251,158,106,75,56
PR45098,572,301,176,112,76,55,41
PR45099,519,272,159,101,69,49,37
PR45100,483,255,150,96,66,47,35
PR45101,482,251,146,93,63,45,34
PR45102,469,247,145,93,63,46,34
PR45103,395,208,122,78,53,38,29
PR45104,436,227,132,84,57,41,31
PR45105,401,213,126,81,56,40,30
PR45106,423,225,133,86,59,43,32
PR45107,433,228,134,86,59,42,32
PR45108,438,232,137,88,60,44,33
PR45109,487,259,153,99,68,49,37
PR45110,391,207,122,78,54,39,29
PR45111,298,159,95,61,42,31,23
PR45112,438,233,138,89,61,44,33
PR45113,441,233,137,88,60,43,33
PR45114,416,222,132,85,59,43,32
PR45115,367,196,117,76,52,38,29
PR45116,306,164,98,64,44,32,24
PR45117,303,163,98,64,44,32,25
PR45118,311,168,101,66,46,34,26
PR45119,417,222,132,85,59,43,32
PR45120,393,210,125,81,56,41,31
PR45121,379,203,121,78,54,39,30
PR45122,439,230,135,86,59,42,32
PR45123,412,220,131,85,58,42,32
PR45124,534,278,161,102,69,49,37
PR45125,367,190,110,69,47,33,25
PR45126,357,186,108,68,46,33,25
PR45127,653,342,200,127,86,62,46
PR45128,747,387,224,141,95,68,50
PR45129,563,296,173,110,75,54,40
PR45130,737,383,222,140,95,67,50
PR45131,534,280,164,104,71,51,38
PR45132,807,416,240,151,101,72,53
PR45133,565,296,173,110,75,54,40
PR45134,481,252,147,94,64,46,34
PR45135,425,224,132,84,58,42,31
PR45136,407,214,126,81,55,40,30
PR45137,512,268,157,100,68,49,37
PR45138,470,248,146,93,64,46,35
PR45139,374,195,114,73,50,36,27
PR45140,423,221,129,82,56,40,30
PR45141,425,222,130,83,57,41,31
PR45142,522,274,161,103,70,50,38
PR45143,485,257,152,98,67,48,36
PR45144,489,259,153,98,67,49,37
PR45145,500,266,158,102,70,51,38
PR45146,533,282,167,107,73,53,40
PR45147,483,254,149,95,65,47,35
PR45148,342,182,108,70,48,35,26
PR45149,268,140,82,53,36,26,20
PR45150,386,204,120,77,53,38,29
PR45151,385,204,121,78,54,39,29
PR45152,396,210,124,80,55,40,30
PR45153,438,232,137,88,60,44,33
PR45154,399,211,125,80,55,40,30
PR45155,444,235,139,89,61,44,33
PR45156,411,218,129,83,57,41,31
PR45157,429,228,135,87,60,43,33
PR45158,407,216,128,82,57,41,31
PR45159,360,193,115,75,52,38,29
PR45160,396,210,124,80,55,40,30
PR45161,382,204,122,79,55,40,30
PR45162,475,249,145,92,63,45,34
PR45163,427,225,132,84,57,41,31
PR45164,399,208,121,77,52,37,28
PR45165,392,208,123,79,54,39,30
PR45166,558,295,174,111,76,55,41
PR45167,369,197,117,76,52,38,29
PR45168,432,230,136,88,60,43,33
PR45169,377,198,116,74,50,36,27
PR45170,362,192,113,73,50,36,27
PR45171,443,231,134,85,58,41,31
PR45172,480,249,144,91,61,44,32
PR45173,427,219,126,79,53,37,28
PR45174,359,185,107,67,45,32,24
PR45175,471,241,138,86,57,40,30
PR45176,241,123,70,44,29,21,15
PR45177,497,254,145,90,60,42,31
PR45178,552,280,159,98,65,46,34
PR45179,516,265,152,95,64,45,33
PR45180,666,341,195,122,81,57,42
PR45181,553,287,166,105,71,50,37
PR45182,746,382,219,137,91,64,47
PR45183,759,389,223,139,93,66,48
PR45184,735,376,215,134,89,63,46
PR45185,742,377,214,133,88,62,45
PR45186,492,257,150,95,64,46,34
PR45187,759,387,221,137,91,64,47
PR45188,467,246,144,92,63,45,34
PR45189,770,396,228,143,96,68,50
PR45190,556,290,169,107,72,52,39
PR45191,608,312,179,112,75,53,39
PR45192,581,303,176,112,76,54,40
PR45193,417,221,130,84,57,41,31
PR45194,516,269,156,99,67,48,36
PR45195,456,241,142,91,62,45,34
PR45196,541,284,166,106,72,52,39
PR45197,542,284,166,106,72,52,39
PR45198,471,250,148,95,65,47,35
PR45199,522,276,163,104,71,51,38
PR45200,481,253,148,95,65,47,35
PR45201,535,283,167,107,73,53,40
PR45202,511,271,160,103,71,51,38
PR45203,477,249,145,92,63,45,34
PR45204,497,262,154,99,68,49,37
PR45205,418,223,132,85,59,43,32
PR45206,374,196,115,74,51,37,28
PR45207,474,251,148,95,65,47,35
PR45208,433,230,136,88,60,44,33
PR45209,459,244,145,93,64,46,35
PR45210,396,211,125,81,56,41,31
PR45211,447,237,140,90,62,45,34
PR45212,480,254,150,96,66,48,36
PR45213,360,192,115,74,51,37,28
PR45214,510,271,161,104,72,52,39
PR45215,512,272,162,104,72,52,39
PR45216,464,249,149,97,67,49,37
PR45217,437,235,141,92,64,47,35
PR45218,417,227,138,90,63,46,35
PR45219,218,120,74,49,35,26,20
PR45220,475,249,146,93,63,45,34
PR45221,454,241,143,92,63,46,35
PR45222,503,264,155,99,68,49,37
PR45223,412,216,127,81,56,40,30
PR45224,421,222,131,84,58,42,31
PR45225,394,209,124,80,55,40,30
PR45226,361,193,115,74,51,37,28
PR45227,285,155,94,62,43,32,24
PR45228,396,210,124,80,55,40,30
PR45229,393,211,126,82,57,41,31
PR45230,417,221,131,84,58,42,32
PR45231,454,241,143,92,63,46,35
PR45232,437,232,137,88,60,44,33
PR45233,495,263,156,100,69,50,38
PR45234,371,199,119,77,53,39,29
PR45235,407,218,130,84,58,42,32
PR45236,402,213,126,81,56,40,30
PR45237,464,247,147,95,65,47,36
PR45238,421,225,134,87,60,44,33
PR45239,244,137,85,57,40,30,23
PR45240,78,53,37,27,20,16,13
PR45241,408,217,129,83,57,41,31
PR45242,365,195,116,75,52,38,29
PR45243,326,171,101,65,45,32,24
PR45244,389,205,121,78,53,38,29
PR45245,399,211,125,80,55,40,30
PR45246,404,214,127,82,56,41,31
PR45247,357,190,113,73,50,37,28
PR45248,354,189,113,73,51,37,28
PR45249,329,177,106,69,48,35,27
PR45250,327,176,106,69,48,35,27
PR45251,306,165,99,65,45,33,25
PR45252,331,178,107,70,48,35,27
PR45253,335,180,108,70,49,36,27
PR45254,354,190,114,74,51,37,28
PR45255,247,129,76,49,34,25,19
PR45256,404,213,125,80,55,40,30
PR45257,378,200,118,76,52,38,29
PR45258,393,209,124,80,55,40,30
PR45259,421,223,132,85,58,42,32
PR45260,383,204,121,78,54,39,30
PR45261,414,217,127,81,55,40,30
PR45262,465,245,144,92,63,45,34
PR45263,430,227,134,86,59,42,32
PR45264,477,253,150,96,66,48,36
PR45265,427,226,133,85,58,42,32
PR45266,365,195,116,75,52,38,28
PR45267,298,157,92,59,40,29,22
PR45268,442,232,136,87,59,42,32
PR45269,327,175,104,67,46,34,25
PR45270,502,263,154,98,67,48,36
PR45271,536,282,165,105,72,51,38
PR45272,523,271,157,99,67,48,35
PR45273,498,261,152,97,66,47,35
PR45274,647,333,192,120,81,57,42
PR45275,593,311,182,116,79,56,42
PR45276,696,358,206,129,87,61,45
PR45277,622,324,188,119,80,57,42
PR45278,664,341,196,123,82,58,43
PR45279,613,319,185,117,79,56,42
PR45280,702,358,204,127,85,60,44
PR45281,658,342,198,125,84,60,44
PR45282,784,406,235,148,100,71,53
PR45283,696,361,209,132,89,63,47
PR45284,755,390,225,141,95,67,50
PR45285,644,334,193,122,82,58,43
PR45286,798,410,235,147,98,69,51
PR45287,703,365,211,133,90,64,47
PR45288,577,301,175,111,75,54,40
PR45289,713,369,213,134,90,64,47
PR45290,612,321,188,120,81,58,43
PR45291,653,339,196,124,84,60,44
PR45292,603,317,186,119,81,58,43
PR45293,680,354,206,130,88,63,47
PR45294,622,327,192,122,83,60,45
PR45295,665,347,202,128,87,62,46
PR45296,656,343,200,127,86,62,46
PR45297,603,317,186,119,81,58,43
PR45298,509,269,159,102,70,50,38
PR45299,709,369,215,136,92,66,49
PR45300,593,311,182,116,79,57,42
PR45301,647,341,201,128,88,63,47
PR45302,573,303,179,115,79,57,43
PR45303,631,329,192,122,83,59,44
PR45304,592,310,181,115,78,56,42
PR45305,558,293,172,110,75,54,40
PR45306,551,289,169,108,73,53,39
PR45307,643,337,197,125,85,61,46
PR45308,562,296,174,111,76,55,41
PR45309,554,289,168,107,72,52,39
PR45310,514,268,156,99,67,48,36
PR45311,489,258,152,97,66,48,36
PR45312,534,278,162,103,70,50,37
PR45313,444,234,138,88,60,43,33
PR45314,376,198,116,74,51,37,28
PR45315,408,215,126,81,55,40,30
PR45316,361,191,113,73,50,36,27
PR45317,391,206,121,77,53,38,29
PR45318,419,221,130,83,57,41,31
PR45319,442,230,134,85,58,41,31
PR45320,447,233,136,86,59,42,31
PR45321,491,256,149,95,64,46,34
PR45322,477,251,147,94,64,46,34
PR45323,560,293,171,109,74,53,40
PR45324,539,281,164,104,71,51,38
PR45325,548,287,168,107,73,52,39
PR45326,507,266,156,99,68,49,37
PR45327,469,246,144,92,62,45,33
PR45328,720,368,210,131,87,62,45
PR45329,830,431,250,158,107,76,56
PR45330,586,308,181,115,79,57,42
PR45331,623,327,192,122,83,60,45
PR45332,499,262,154,98,67,48,36
PR45333,607,315,182,115,78,55,41
PR45334,439,231,136,87,59,43,32
PR45335,653,336,193,121,81,57,42
PR45336,689,361,211,134,91,65,49
PR45337,586,311,184,118,81,58,44
PR45338,611,320,187,119,81,58,43
PR45339,607,319,187,119,81,58,43
PR45340,526,275,161,102,69,50,37
PR45341,568,296,172,109,74,53,39
PR45342,473,247,144,91,62,44,33
PR45343,501,262,153,97,66,47,35
PR45344,510,265,154,97,66,47,35
PR45345,405,212,124,79,54,39,29
PR45346,449,236,138,88,60,43,32
PR45347,404,212,124,79,54,39,29
PR45348,433,223,128,81,54,39,29
PR45349,400,209,122,78,53,38,29
PR45350,391,203,118,75,51,36,27
PR45351,364,190,111,71,48,35,26
PR45352,435,224,129,81,55,39,29
PR45353,371,193,112,71,48,34,26
PR45354,338,178,105,67,46,33,25
PR45355,398,206,119,75,51,36,27
PR45356,517,269,157,99,67,48,36
PR45357,520,271,158,100,68,48,36
PR45358,642,334,194,123,83,59,44
PR45359,616,321,187,118,80,57,42
PR45360,652,337,195,123,83,59,44
PR45361,606,309,176,110,73,52,38
PR45362,561,296,174,111,76,55,41
PR45363,406,214,126,81,55,40,30
PR45364,515,269,157,100,68,49,37
PR45365,399,211,124,80,55,40,30
PR45366,417,218,128,82,56,40,30
PR45367,479,249,145,92,62,45,33
PR45368,536,281,164,105,71,51,38
PR45369,482,254,149,95,65,47,35
PR45370,436,230,136,87,60,43,32
PR45371,390,206,122,78,54,39,29
PR45372,554,290,169,108,73,52,39
PR45373,472,248,146,93,64,46,34
PR45374,466,246,145,93,64,46,35
PR45375,497,263,155,99,68,49,37
PR45376,532,280,165,105,72,52,39
PR45377,435,227,133,85,58,42,31
PR45378,428,225,132,84,57,41,31
PR45379,401,212,125,80,55,40,30
PR45380,421,223,132,85,58,42,32
PR45381,453,239,141,90,62,45,34
PR45382,536,280,164,104,71,51,38
PR45383,506,266,156,100,68,49,37
PR45384,503,265,156,100,68,49,37
PR45385,468,248,146,94,64,46,35
PR45386,438,232,137,88,60,44,33
PR45387,493,259,152,97,66,48,36
PR45388,457,241,142,91,62,45,34
PR45389,446,233,136,87,59,42,32
PR45390,414,218,128,82,56,40,30
PR45391,364,192,113,72,49,36,27
PR45392,370,195,115,74,51,37,28
PR45393,451,235,137,87,59,42,32
PR45394,392,207,122,78,53,38,29
PR45395,441,232,136,87,59,43,32
PR45396,408,215,126,81,55,40,30
PR45397,382,200,117,75,51,37,28
PR45398,572,295,170,107,72,51,38
PR45399,400,208,121,77,52,37,28
PR45400,362,190,111,71,48,35,26
PR45401,331,173,101,64,44,32,24
PR45402,361,190,112,72,49,35,27
PR45403,314,170,103,67,47,34,26
PR45404,271,147,89,58,41,30,23
PR45405,283,153,93,61,43,31,24
PR45406,212,117,72,48,34,25,20
PR45407,219,120,74,49,35,26,20
PR45408,188,105,65,44,31,23,18
PR45409,187,104,64,43,31,23,18
PR45410,437,230,135,86,59,42,32
PR45411,514,269,157,100,68,49,36
PR45412,411,218,129,83,57,41,31
PR45413,547,285,166,105,71,51,38
PR45414,829,424,243,152,101,71,52
PR45415,760,395,229,145,98,70,52
PR45416,917,472,271,170,114,81,60
PR45417,837,434,251,158,107,76,56
PR45418,751,393,229,145,98,70,52
PR45419,846,440,255,161,109,77,57
PR45420,696,366,214,136,93,66,50
PR45421,900,466,269,169,114,81,60
PR45422,844,439,255,161,109,78,58
PR45423,573,298,173,110,74,53,39
PR45424,524,274,160,102,69,50,37
PR45425,653,335,192,120,80,57,42
PR45426,711,365,210,131,88,62,46
PR45427,525,276,162,103,70,50,38
PR45428,324,170,100,64,44,32,24
PR45429,497,253,144,90,60,42,31
PR45430,605,308,176,110,73,52,38
PR45431,518,262,149,92,61,43,32
PR45432,507,257,146,91,60,42,31
PR45433,417,214,123,77,52,37,27
PR45434,488,248,141,88,58,41,30
PR45435,244,129,76,49,34,24,18
PR45436,369,185,104,64,42,30,22
PR45437,495,252,144,90,60,42,31
PR45438,278,146,86,55,38,27,20
PR45439,355,178,100,62,41,29,21
PR45440,454,230,131,81,54,38,28
PR45441,494,252,144,90,60,42,31
PR45442,411,207,117,72,48,34,25
PR45443,531,276,160,101,68,49,36
PR45444,577,301,175,111,75,54,40
PR45445,853,445,259,164,111,79,59
PR45446,779,407,237,150,102,73,54
PR45447,653,345,203,130,89,64,48
PR45448,760,398,232,147,100,71,53
PR45449,772,400,231,146,98,70,52
PR45450,606,317,185,118,80,57,43
PR45451,665,344,199,125,84,60,44
PR45452,732,382,223,141,96,68,51
PR45453,572,300,175,111,76,54,40
PR45454,533,277,161,102,69,49,37
PR45455,551,288,168,107,73,52,39
PR45456,538,281,164,104,71,51,38
PR45457,611,316,183,115,78,55,41
PR45458,544,285,167,106,72,52,39
PR45459,536,278,161,102,69,49,37
PR45460,569,295,171,108,73,52,39
PR45461,403,211,123,78,53,38,29
PR45462,369,193,113,72,49,35,26
PR45463,383,198,114,72,49,35,26
PR45464,354,185,108,69,47,34,25
PR45465,395,207,121,77,52,38,28
PR45466,512,265,154,97,66,47,35
PR45467,417,218,127,81,55,39,29
PR45468,344,181,106,68,46,33,25
PR45469,369,192,112,71,48,35,26
PR45470,358,188,110,70,48,35,26
PR45471,401,211,124,79,54,39,29
PR45472,537,278,161,102,69,49,37
PR45473,409,213,124,79,54,39,29
PR45474,356,187,110,70,48,35,26
PR45475,359,188,110,70,48,34,26
PR45476,284,149,87,56,38,28,21
PR45477,672,348,201,127,85,61,45
PR45478,795,410,236,148,99,70,52
PR45479,559,290,168,106,72,51,38
PR45480,716,366,209,130,87,61,45
PR45481,652,333,191,119,80,56,41
PR45482,709,361,206,128,85,60,44
PR45483,499,261,153,97,66,47,35
PR45484,658,338,194,122,82,58,43
PR45485,539,274,156,97,65,46,34
PR45486,563,287,164,102,68,48,35
PR45487,549,280,160,100,67,47,35
PR45488,530,272,156,98,66,47,35
PR45489,542,274,155,96,64,45,33
PR45490,533,270,153,95,63,44,32
