ID,PA,PB,PC,PD,PE,PF,PG
PR45742,2530,1240,685,415,270,186,134
PR45743,2530,1240,685,415,270,186,134
PR45744,2530,1240,685,415,270,186,134
PR45745,2530,1240,685,415,270,186,134
PR45746,2530,1240,685,415,270,186,134
PR45747,14,11,9,8,7,6,5
PR45748,2530,1240,685,415,270,186,134
PR45749,2530,1240,685,415,270,186,134
PR45750,14,11,9,8,7,6,5
PR45751,14,11,9,8,7,6,5
PR45752,14,11,9,8,7,6,5
PR45753,14,11,9,8,7,6,5
PR45754,7,6,5,4,4,4,3
PR45755,14,11,9,8,7,6,5
PR45756,14,11,9,8,7,6,5
PR45757,3,3,2,2,2,2,2
PR45758,2,2,1,1,1,1,1
PR45759,3,3,2,2,2,2,2
PR45760,208,128,85,61,45,35,27
PR45761,27,20,15,13,10,9,8
PR45762,208,128,85,61,45,35,27
PR45763,3,3,2,2,2,2,2
PR45764,3,3,2,2,2,2,2
PR45765,3,3,2,2,2,2,2
PR45766,3,3,2,2,2,2,2
PR45767,3,3,2,2,2,2,2
PR45768,3,3,2,2,2,2,2
PR45769,3,3,2,2,2,2,2
PR45770,2689,1312,722,435,282,193,139
PR45771,2,2,2,2,2,1,1
PR45772,2,2,2,2,2,1,1
PR45773,2,2,2,2,2,1,1
PR45774,2,2,2,2,2,1,1
PR45775,2,2,2,2,2,1,1
PR45776,2689,1312,722,435,282,193,139
PR45777,2,2,2,2,2,1,1
PR45778,2,2,2,2,2,1,1
PR45779,2,2,2,2,2,1,1
PR45780,2,2,2,2,2,1,1
PR45781,14,11,9,8,7,6,5
PR45782,27,20,15,13,10,9,8
PR45783,208,128,85,61,45,35,27
PR45784,648,360,220,145,102,75,57
PR45785,208,128,85,61,45,35,27
PR45786,208,128,85,61,45,35,27
PR45787,2530,1240,685,415,270,186,134
PR45788,2530,1240,685,415,270,186,134
PR45789,2530,1240,685,415,270,186,134
PR45790,208,128,85,61,45,35,27
PR45791,208,128,85,61,45,35,27
PR45792,648,360,220,145,102,75,57
PR45793,208,128,85,61,45,35,27
PR45794,208,128,85,61,45,35,27
PR45795,27,20,15,13,10,9,8
PR45796,208,128,85,61,45,35,27
PR45797,208,128,85,61,45,35,28
PR45798,27,20,15,13,10,9,8
PR45799,27,20,15,13,10,9,8
PR45800,208,128,85,61,45,35,28
PR45801,27,20,15,13,10,9,8
PR45802,27,20,15,13,10,9,8
PR45803,27,20,15,13,10,9,8
PR45804,27,20,15,13,10,9,8
PR45805,27,20,15,13,10,9,8
PR45806,208,128,85,61,45,35,28
PR45807,2530,1240,685,415,270,186,134
PR45808,2530,1240,685,415,270,186,134
PR45809,2530,1240,685,415,270,186,134
PR45810,2530,1240,685,415,270,186,134
PR45811,2530,1240,685,415,270,186,134
PR45812,2530,1240,685,415,270,186,134
PR45813,362,212,135,92,67,51,40
PR45814,2530,1240,685,415,270,186,134
PR45815,208,128,85,61,45,35,28
PR45816,208,128,85,61,45,35,28
PR45817,362,212,136,92,67,51,40
PR45818,362,212,136,92,67,51,40
PR45819,362,212,136,92,67,51,40
PR45820,208,128,85,61,45,35,28
PR45821,208,128,85,61,45,35,28
PR45822,208,128,85,61,45,35,28
PR45823,208,128,85,61,45,35,28
PR45824,2689,1312,722,435,282,193,139
PR45825,2,2,2,2,1,1,1
PR45826,27,20,15,13,10,9,8
PR45827,27,20,15,13,10,9,8
PR45828,2689,1312,722,435,282,193,139
PR45829,27,20,15,13,10,9,8
PR45830,27,20,15,13,10,9,8
PR45831,27,20,15,13,10,9,8
PR45832,27,20,15,13,10,9,8
PR45833,2689,1312,722,435,282,193,139
PR45834,2,2,2,2,2,1,1
PR45835,14,11,9,8,7,6,5
PR45836,27,20,15,13,10,9,8
PR45837,27,20,15,13,10,9,8
PR45838,27,20,15,13,10,9,8
PR45839,27,20,15,13,10,9,8
PR45840,27,20,16,13,11,9,8
PR45841,2530,1240,685,415,270,186,134
PR45842,27,20,15,13,10,9,8
PR45843,208,128,85,61,45,35,28
PR45844,27,20,16,13,11,9,8
PR45845,2530,1240,685,415,270,186,134
PR45846,2530,1240,685,415,270,186,134
PR45847,2530,1240,685,415,270,186,134
PR45848,2530,1240,685,415,270,186,134
PR45849,2530,1240,685,415,270,186,134
PR45850,2530,1240,685,415,270,186,134
PR45851,208,128,85,61,45,35,28
PR45852,362,212,135,92,67,51,40
PR45853,2530,1240,685,415,270,186,134
PR45854,362,212,135,92,67,51,40
PR45855,2530,1240,685,415,270,186,134
PR45856,362,212,135,92,67,51,40
PR45857,208,128,85,61,45,35,28
PR45858,208,128,85,61,45,35,28
PR45859,362,212,135,92,67,51,40
PR45860,362,212,135,92,67,51,40
PR45861,362,212,135,92,67,51,40
PR45862,362,212,135,92,67,51,40
PR45863,2530,1240,685,415,270,186,134
PR45864,2530,1240,685,415,270,186,134
PR45865,362,212,135,92,67,51,40
PR45866,208,128,85,61,45,35,28
PR45867,2530,1240,685,415,270,186,134
PR45868,2530,1240,685,415,270,186,134
PR45869,362,212,137,94,67,51,40
PR45870,2530,1240,685,415,270,186,134
PR45871,208,128,85,61,45,35,28
PR45872,208,128,85,61,45,35,28
PR45873,208,128,85,61,45,35,28
PR45874,27,20,15,13,10,9,8
PR45875,27,20,15,13,10,9,8
PR45876,27,20,15,13,10,9,8
PR45877,208,128,85,61,45,35,28
PR45878,208,128,85,61,45,35,28
PR45879,27,20,15,13,10,9,8
PR45880,27,20,15,13,10,9,8
PR45881,27,20,15,13,10,9,8
PR45882,208,128,85,61,45,35,28
PR45883,648,360,220,145,102,75,57
PR45884,648,360,220,145,102,75,57
PR45885,2530,1240,685,415,270,186,134
PR45886,362,212,136,92,67,51,40
PR45887,2530,1240,685,415,270,186,134
PR45888,2530,1240,685,415,270,186,134
PR45889,362,212,136,93,67,51,40
PR45890,208,128,85,61,45,35,28
PR45891,27,20,16,13,11,9,8
PR45892,27,20,15,13,10,9,8
PR45893,208,128,85,61,45,35,28
PR45894,208,128,85,61,45,35,28
PR45895,208,128,85,61,45,35,28
PR45896,208,128,85,61,45,35,28
PR45897,13,11,9,7,6,6,5
PR45898,13,11,9,7,6,6,5
PR45899,208,128,85,61,45,35,28
PR45900,13,11,9,7,6,6,5
PR45901,10,8,7,6,5,5,4
PR45902,10,8,7,6,5,5,4
PR45903,55,38,28,22,17,14,12
PR45904,208,128,85,61,45,35,28
PR45905,208,128,85,61,45,35,28
PR45906,208,128,85,61,45,35,28
PR45907,13,11,9,7,6,6,5
PR45908,268,161,106,73,54,42,33
PR45909,268,161,106,73,54,42,33
PR45910,2,2,2,2,2,1,1
PR45911,27,20,15,13,10,9,8
PR45912,27,20,15,13,10,9,8
PR45913,27,20,15,13,10,9,8
PR45914,27,20,15,13,10,9,8
PR45915,27,20,15,13,10,9,8
PR45916,208,128,85,61,45,35,28
PR45917,2530,1240,685,415,270,186,134
PR45918,362,212,136,93,67,51,40
PR45919,2530,1240,685,415,270,186,134
PR45920,2530,1240,685,415,270,186,134
PR45921,11,9,7,6,6,5,4
PR45922,27,20,16,13,11,9,8
PR45923,208,128,85,61,45,35,28
PR45924,362,212,136,92,67,51,40
PR45925,208,128,85,61,45,35,28
PR45926,13,11,9,7,6,6,5
PR45927,10,8,7,6,5,5,4
PR45928,208,128,85,61,45,35,28
PR45929,10,8,7,6,5,5,4
PR45930,55,38,28,22,17,14,12
PR45931,55,38,28,22,17,14,12
PR45932,55,38,28,22,17,14,12
PR45933,208,128,85,61,45,35,28
PR45934,208,128,85,61,45,35,28
PR45935,208,128,85,61,45,35,28
PR45936,208,128,85,61,45,35,28
PR45937,208,128,85,61,45,35,28
PR45938,268,161,106,73,54,42,33
PR45939,268,161,106,73,54,42,33
PR45940,268,161,106,73,54,42,33
PR45941,268,161,106,73,54,42,33
PR45942,268,161,106,73,54,42,33
PR45943,268,161,106,73,54,42,33
PR45944,268,161,106,73,54,42,33
PR45945,268,161,106,73,54,42,33
PR45946,268,161,106,73,54,42,33
PR45947,218,134,89,63,47,36,28
PR45948,218,134,89,63,47,36,28
PR45949,218,134,89,63,47,36,28
PR45950,218,134,89,63,47,36,28
PR45951,218,134,89,63,47,36,28
PR45952,218,134,89,63,47,36,28
PR45953,218,134,89,63,47,36,28
PR45954,218,134,89,63,47,36,28
PR45955,268,161,106,73,54,42,33
PR45956,268,161,106,73,54,42,33
PR45957,268,161,106,73,54,42,33
PR45958,268,161,106,73,54,42,33
PR45959,268,161,106,73,54,42,33
PR45960,218,134,89,63,47,36,28
PR45961,218,134,89,63,47,36,28
PR45962,218,134,89,63,47,36,28
PR45963,268,161,106,73,54,42,33
PR45964,268,161,106,73,54,42,33
PR45965,268,161,106,73,54,42,33
PR45966,268,161,106,73,54,42,33
PR45967,268,161,106,73,54,42,33
PR45968,268,161,106,73,54,42,33
PR45969,268,161,106,73,54,42,33
PR45970,268,161,106,74,54,42,33
PR45971,268,161,106,74,54,42,33
PR45972,268,161,106,74,54,42,33
PR45973,268,161,106,74,54,42,33
PR45974,268,161,106,74,54,42,33
PR45975,268,161,106,74,54,42,33
PR45976,268,161,106,74,54,42,33
PR45977,268,161,106,74,54,42,33
PR45978,268,161,106,74,54,42,33
PR45979,268,161,106,74,54,42,33
PR45980,268,161,106,74,54,42,33
PR45981,268,161,106,74,54,42,33
PR45982,268,161,106,74,54,42,33
PR45983,45,32,24,19,15,13,11
PR45984,45,32,24,19,15,13,11
PR45985,21,16,13,10,9,8,7
PR45986,45,32,24,19,15,13,11
PR45987,10,8,7,6,5,5,4
PR45988,648,360,220,145,102,75,57
PR45989,210,129,86,61,46,35,28
PR45990,210,129,86,61,46,35,28
PR45991,210,129,86,61,46,35,28
PR45992,210,129,86,61,46,35,28
PR45993,210,129,86,61,46,35,28
PR45994,210,129,86,61,46,35,28
PR45995,210,129,86,61,46,35,28
PR45996,373,218,139,95,69,52,40
PR45997,373,218,139,95,69,52,40
PR45998,825,448,269,175,121,88,67
PR45999,825,448,269,175,121,88,67
PR46000,825,448,269,175,121,88,67
PR46001,825,448,269,175,121,88,67
PR46002,825,448,269,175,121,88,67
PR46003,825,448,269,175,121,88,67
PR46004,825,448,269,175,121,88,67
PR46005,825,448,269,175,121,88,67
PR46006,825,448,269,175,121,88,67
PR46007,825,448,269,175,121,88,67
PR46008,824,448,269,175,121,88,66
PR46009,825,448,269,175,121,88,66
PR46010,583,327,202,134,95,70,54
PR46011,583,327,202,134,95,70,54
PR46012,583,327,202,134,95,70,54
PR46013,583,327,202,134,95,70,54
PR46014,583,327,202,134,95,70,54
PR46015,297,177,115,80,57,45,35
PR46016,297,177,115,80,57,45,35
PR46017,595,333,205,136,96,71,54
PR46018,374,218,139,95,69,52,41
PR46019,374,218,139,95,69,52,41
PR46020,595,333,205,136,97,71,54
PR46021,595,333,205,136,97,71,54
PR46022,595,333,205,136,97,71,54
PR46023,297,177,115,81,58,45,35
PR46024,595,333,205,136,97,71,54
PR46025,297,177,115,81,58,45,35
PR46026,297,177,115,81,58,44,35
PR46027,683,377,230,151,106,78,59
PR46028,683,377,230,151,106,78,59
PR46029,297,177,115,81,58,44,35
PR46030,595,333,205,136,97,71,54
PR46031,398,232,147,100,72,54,42
PR46032,11,9,7,6,5,5,4
PR46033,10,8,7,6,5,5,4
PR46034,119,77,54,40,30,24,20
PR46035,11,9,8,7,6,5,5
PR46036,11,9,7,6,6,5,4
PR46037,57,40,29,23,18,15,13
PR46038,393,228,145,99,71,54,42
PR46039,10,8,7,6,5,5,4
PR46040,262,158,103,72,53,41,32
PR46041,112,73,51,38,29,23,19
PR46042,112,73,51,38,29,23,19
PR46043,34,24,19,15,12,10,9
PR46044,929,500,298,192,132,95,72
PR46045,929,499,298,192,132,95,72
PR46046,929,499,297,192,132,95,72
PR46047,929,499,297,192,132,95,72
PR46048,929,499,297,192,132,95,72
PR46049,929,499,297,192,132,95,72
PR46050,929,499,297,192,132,95,72
PR46051,929,499,297,192,132,95,72
PR46052,929,499,297,192,132,95,72
PR46053,2979,1439,785,470,303,207,148
PR46054,2979,1439,785,470,303,207,148
PR46055,2979,1439,785,470,303,207,148
PR46056,2979,1439,785,470,303,207,148
PR46057,218,134,89,63,47,36,28
PR46058,218,134,89,63,47,36,28
PR46059,2689,1312,722,435,282,193,139
PR46060,218,134,89,63,47,36,28
PR46061,218,134,89,63,47,36,28
PR46062,218,134,89,63,47,36,28
PR46063,218,134,89,63,47,36,29
PR46064,268,160,106,73,54,42,33
PR46065,268,160,106,73,54,42,33
PR46066,268,160,106,73,54,42,33
PR46067,27,20,15,13,10,9,8
PR46068,27,20,15,13,10,9,8
PR46069,21,16,13,10,9,8,7
PR46070,381,223,141,97,70,53,41
PR46071,13,10,8,7,6,5,5
PR46072,607,339,209,138,97,72,55
PR46073,5,4,4,3,3,3,3
PR46074,595,333,205,136,96,71,54
PR46075,595,333,205,136,96,71,54
PR46076,297,176,115,80,58,44,35
PR46077,361,212,135,93,67,51,40
PR46078,361,212,135,93,67,51,40
PR46079,11,8,7,6,5,5,4
PR46080,527,298,185,124,88,65,50
PR46081,519,294,183,122,87,65,50
PR46082,4,3,3,3,3,2,2
PR46083,87,58,41,31,24,20,16
PR46084,87,58,41,31,24,20,16
PR46085,87,58,41,31,24,20,16
PR46086,27,20,15,13,10,9,8
PR46087,27,20,15,13,10,9,8
PR46088,208,128,85,61,45,35,27
PR46089,208,128,85,61,45,35,27
PR46090,208,128,85,61,45,35,27
PR46091,1002,537,317,203,139,100,75
PR46092,1002,537,317,203,139,100,75
PR46093,1002,537,317,203,139,100,75
PR46094,1036,551,325,209,142,102,77
PR46095,1036,551,326,209,142,102,77
PR46096,1036,551,326,209,142,102,77
PR46097,1038,551,326,209,143,103,77
PR46098,1020,544,323,206,141,101,76
PR46099,268,160,106,73,54,42,33
PR46100,268,160,106,73,54,42,33
PR46101,268,161,106,74,54,42,33
PR46102,268,161,106,74,54,42,33
PR46103,210,129,86,61,46,35,28
PR46104,7,6,5,4,4,4,3
PR46105,7,6,5,4,4,4,3
PR46106,648,360,220,145,102,75,57
PR46107,268,161,106,74,54,42,33
PR46108,210,129,86,61,46,35,28
PR46109,147,93,64,45,35,28,23
PR46110,362,212,136,93,67,51,40
PR46111,1020,544,321,206,141,101,76
PR46112,1020,543,321,206,141,101,76
PR46113,27,20,15,13,10,9,8
PR46114,27,20,15,13,10,9,8
PR46115,27,20,15,13,10,9,8
PR46116,27,20,15,13,10,9,8
PR46117,27,20,15,13,10,9,8
PR46118,2689,1312,722,435,282,193,139
PR46119,27,20,15,13,10,9,8
PR46120,2689,1312,722,435,282,193,139
PR46121,27,20,15,13,10,9,8
PR46122,27,20,15,13,10,9,8
PR46123,27,20,15,13,10,9,8
PR46124,27,20,15,13,10,9,8
PR46125,27,20,15,13,10,9,8
PR46126,297,176,115,80,58,44,35
PR46127,297,176,115,80,58,44,35
PR46128,750,411,248,163,113,83,63
PR46129,2717,1323,727,438,284,195,140
PR46130,519,294,183,122,87,65,50
PR46131,268,160,106,73,54,42,33
PR46132,268,160,106,73,54,42,33
PR46133,268,160,106,73,54,42,33
PR46134,268,161,106,74,54,42,33
PR46135,268,161,106,74,54,42,33
PR46136,268,161,106,74,54,42,33
PR46137,268,161,106,74,54,42,33
PR46138,210,129,86,61,46,35,28
PR46139,210,129,86,61,46,35,28
PR46140,210,129,86,61,46,35,28
PR46141,268,161,106,74,54,42,33
PR46142,268,161,106,74,54,42,33
PR46143,7,6,5,4,4,4,3
PR46144,7,6,5,4,4,4,3
PR46145,45,32,24,19,15,13,11
PR46146,87,58,41,31,24,20,16
PR46147,45,32,24,19,15,13,11
PR46148,45,32,24,19,15,13,11
PR46149,45,32,24,19,15,13,11
PR46150,45,32,24,19,15,13,11
PR46151,630,351,215,142,100,73,56
PR46152,630,351,215,142,100,73,56
PR46153,268,161,106,74,54,42,33
PR46154,268,161,106,74,54,42,33
PR46155,268,161,106,74,54,42,33
PR46156,210,129,86,61,46,35,28
PR46157,210,129,86,61,46,35,28
PR46158,210,129,86,61,46,35,28
PR46159,268,161,106,74,54,42,33
PR46160,648,360,220,145,102,75,57
PR46161,210,129,86,61,46,35,28
PR46162,210,129,86,61,46,35,28
PR46163,648,360,220,145,102,75,57
PR46164,648,360,220,145,102,75,57
PR46165,208,128,85,61,45,35,28
PR46166,55,38,28,22,17,14,12
PR46167,208,128,85,61,45,35,28
PR46168,648,360,220,145,102,75,57
PR46169,648,360,220,145,102,75,57
PR46170,210,129,86,61,46,35,28
PR46171,210,129,86,61,46,35,28
PR46172,147,93,64,45,35,28,23
PR46173,147,93,64,46,35,28,23
PR46174,362,212,136,93,67,51,40
PR46175,1020,543,321,206,141,101,76
PR46176,1020,543,321,206,141,101,76
PR46177,208,128,85,61,45,35,28
PR46178,208,128,85,61,45,35,28
PR46179,27,20,15,13,10,9,8
PR46180,27,20,15,13,10,9,8
PR46181,87,58,41,31,24,20,16
PR46182,2689,1312,722,435,282,193,139
PR46183,27,20,15,13,10,9,8
PR46184,27,20,15,13,10,9,8
PR46185,2689,1312,722,435,282,193,139
PR46186,27,20,15,13,10,9,8
PR46187,27,20,15,13,10,9,8
PR46188,27,20,15,13,10,9,8
PR46189,27,20,15,13,10,9,8
PR46190,27,20,15,13,10,9,8
PR46191,27,20,15,13,10,9,8
PR46192,27,20,15,13,10,9,8
PR46193,27,20,15,13,10,9,8
PR46194,27,20,15,13,10,9,8
PR46195,210,129,86,61,46,35,28
PR46196,648,360,220,145,102,75,57
PR46197,648,360,220,145,102,75,57
PR46198,27,20,15,13,10,9,8
PR46199,27,20,15,13,10,9,8
PR46200,27,20,15,13,10,9,8
PR46201,27,20,15,13,10,9,8
PR46202,27,20,15,13,10,9,8
PR46203,27,20,15,13,10,9,8
PR46204,27,20,15,13,10,9,8
PR46205,27,20,15,13,10,9,8
PR46206,27,20,15,13,10,9,8
PR46207,27,20,15,13,10,9,8
PR46208,87,58,41,31,24,20,16
PR46209,87,58,41,31,24,20,16
PR46210,27,20,15,13,10,9,8
PR46211,27,20,15,13,10,9,8
PR46212,2689,1312,722,435,282,193,139
PR46213,27,20,15,13,10,9,8
PR46214,27,20,15,13,10,9,8
PR46215,27,20,15,13,10,9,8
PR46216,27,20,15,13,10,9,8
PR46217,27,20,15,13,10,9,8
PR46218,27,20,15,13,10,9,8
PR46219,27,20,15,13,10,9,8
PR46220,27,20,15,13,10,9,8
PR46221,27,20,15,13,10,9,8
PR46222,27,20,15,13,10,9,8
PR46223,27,20,15,13,10,9,8
PR46224,27,20,15,13,10,9,8
PR46225,10,8,7,6,5,5,4
PR46226,208,128,85,61,45,35,28
PR46227,27,20,15,13,10,9,8
PR46228,27,20,15,13,10,9,8
PR46229,27,20,15,13,10,9,8
PR46230,27,20,15,13,10,9,8
PR46231,27,20,15,13,10,9,8
PR46232,27,20,15,13,10,9,8
PR46233,27,20,15,13,10,9,8
PR46234,27,20,15,13,10,9,8
PR46235,10,8,7,6,5,5,4
PR46236,10,8,7,6,5,5,4
PR46237,10,8,7,6,5,5,4
PR46238,10,8,7,6,5,5,4
PR46239,10,8,7,6,5,5,4
PR46240,55,38,28,22,17,14,12
PR46241,208,128,85,61,45,35,28
PR46242,21,16,13,10,9,8,7
PR46243,1002,535,317,203,139,100,75
PR46244,208,128,85,61,45,35,28
PR46245,1002,535,317,203,139,100,75
PR46246,11,9,7,6,6,5,4
PR46247,11,9,7,6,6,5,4
PR46248,10,8,7,6,5,5,4
PR46249,27,20,15,13,10,9,8
PR46250,27,20,15,13,10,9,8
PR46251,27,20,15,13,10,9,8
PR46252,87,58,41,31,24,20,16
PR46253,4,3,3,3,3,2,2
PR46254,4,3,3,3,3,2,2
PR46255,607,339,209,138,97,72,55
PR46256,5,4,4,3,3,3,3
PR46257,5,4,4,3,3,3,3
PR46258,416,241,152,103,74,56,43
PR46259,208,128,85,61,45,35,28
PR46260,1002,535,317,203,139,100,75
PR46261,11,9,7,6,6,5,4
PR46262,21,16,13,10,9,8,7
PR46263,11,9,7,6,6,5,4
PR46264,381,223,141,97,70,53,41
PR46265,381,223,141,97,70,53,41
PR46266,21,16,13,10,9,8,7
PR46267,11,9,7,6,6,5,4
PR46268,11,9,7,6,6,5,4
PR46269,1002,535,317,203,139,100,75
PR46270,5,4,4,3,3,3,3
PR46271,416,241,152,103,74,56,43
PR46272,4,3,3,3,3,2,2
PR46273,11,8,7,6,5,5,4
PR46274,11,8,7,6,5,5,4
PR46275,147,94,64,47,35,28,23
PR46276,147,94,64,47,35,28,23
PR46277,87,58,41,31,24,20,16
PR46278,87,58,41,31,24,20,16
PR46279,87,58,41,31,24,20,16
PR46280,87,58,41,31,24,20,16
PR46281,87,58,41,31,24,20,16
PR46282,87,58,41,31,24,20,16
PR46283,87,58,41,31,24,20,16
PR46284,2689,1312,722,435,282,193,139
PR46285,87,58,41,31,24,20,16
PR46286,2689,1312,722,435,282,193,139
PR46287,2689,1312,722,435,282,193,139
PR46288,268,160,106,73,54,42,33
PR46289,2689,1312,722,435,282,193,139
PR46290,27,20,15,13,10,9,8
PR46291,522,296,184,122,87,65,50
PR46292,522,296,184,122,87,65,50
PR46293,416,241,152,103,74,56,43
PR46294,522,296,184,122,87,65,50
PR46295,522,296,184,122,87,65,50
PR46296,416,241,152,103,74,56,43
PR46297,297,176,115,80,58,44,35
PR46298,595,333,205,136,96,71,54
PR46299,297,176,115,80,58,44,35
PR46300,595,333,205,136,96,71,54
PR46301,595,333,205,136,96,71,54
PR46302,595,333,205,136,96,71,54
PR46303,595,333,205,136,96,71,54
PR46304,297,176,115,80,58,44,35
PR46305,595,333,205,136,96,71,54
PR46306,595,333,205,136,96,71,54
PR46307,595,333,205,136,96,71,54
PR46308,595,333,205,136,96,71,54
PR46309,595,333,205,136,96,71,54
PR46310,595,333,205,136,96,71,54
PR46311,595,333,205,136,96,71,54
PR46312,595,333,205,136,96,71,54
PR46313,595,333,205,136,96,71,54
PR46314,595,333,205,136,96,71,54
PR46315,595,333,205,136,96,71,54
PR46316,416,241,152,103,74,56,43
PR46317,416,241,152,103,74,56,43
PR46318,361,212,135,93,67,51,40
PR46319,361,212,135,93,67,51,40
PR46320,361,212,135,93,67,51,40
PR46321,361,212,135,93,67,51,40
PR46322,361,212,135,93,67,51,40
PR46323,361,212,135,93,67,51,40
PR46324,361,212,135,93,67,51,40
PR46325,11,8,7,6,5,5,4
PR46326,89,59,42,32,25,20,17
PR46327,11,8,7,6,5,5,4
PR46328,11,8,7,6,5,5,4
PR46329,11,8,7,6,5,5,4
PR46330,11,8,7,6,5,5,4
PR46331,2717,1323,727,438,284,195,140
PR46332,11,8,7,6,5,5,4
PR46333,519,294,183,122,87,65,50
PR46334,527,298,185,124,88,65,50
PR46335,519,294,183,122,87,65,50
PR46336,519,294,183,122,87,65,50
PR46337,527,298,185,124,88,65,50
PR46338,230,141,93,66,49,38,30
PR46339,527,298,185,124,88,65,50
PR46340,519,294,183,122,87,65,50
PR46341,519,294,183,122,87,65,50
PR46342,519,294,183,122,87,65,50
PR46343,519,294,183,122,87,65,50
PR46344,519,294,183,122,87,65,50
PR46345,527,298,186,124,88,65,50
PR46346,230,141,93,66,49,38,30
PR46347,519,294,183,122,87,65,50
PR46348,2716,1324,727,438,284,195,140
PR46349,4,3,3,3,3,2,2
PR46350,4,3,3,3,3,2,2
PR46351,87,58,41,31,24,20,16
PR46352,87,58,41,31,24,20,16
PR46353,87,58,41,31,24,20,16
PR46354,87,58,41,31,24,20,16
PR46355,87,58,41,31,24,20,16
PR46356,2689,1312,722,435,282,193,139
PR46357,87,58,41,31,24,20,16
PR46358,87,58,41,31,24,20,16
PR46359,27,20,15,13,10,9,8
PR46360,87,58,41,31,24,20,16
PR46361,2689,1312,722,435,282,193,139
PR46362,27,20,15,13,10,9,8
PR46363,27,20,15,13,10,9,8
PR46364,208,128,85,61,45,35,27
PR46365,208,128,85,61,45,35,27
PR46366,208,128,85,61,45,35,27
PR46367,1002,537,317,203,139,100,75
PR46368,1002,537,317,203,139,100,75
PR46369,1002,537,317,203,139,100,75
PR46370,1002,537,317,203,139,100,75
PR46371,1002,537,317,203,139,100,75
PR46372,1036,551,325,209,142,102,77
PR46373,1036,551,326,209,143,102,77
PR46374,1036,551,326,209,143,102,77
PR46375,1038,551,326,209,143,103,77
PR46376,1038,552,326,209,143,103,77
PR46377,1038,552,326,209,143,103,77
PR46378,1038,552,326,209,143,103,77
PR46379,1038,552,326,209,143,103,77
PR46380,1038,552,326,209,143,103,77
PR46381,1039,552,326,209,143,103,77
PR46382,1039,552,327,209,143,103,77
PR46383,361,212,135,93,67,51,40
PR46384,361,212,135,93,67,51,40
PR46385,361,212,135,93,67,51,40
PR46386,361,212,135,93,67,51,40
PR46387,1020,543,321,206,141,101,76
PR46388,87,58,41,31,24,20,16
PR46389,27,20,15,13,10,9,8
PR46390,27,20,15,13,10,9,8
PR46391,1038,552,326,209,143,103,77
PR46392,1038,552,326,209,143,103,77
PR46393,1038,552,326,209,143,103,77
PR46394,1039,552,326,209,143,103,77
PR46395,361,212,135,93,67,51,40
PR46396,361,212,135,93,67,51,40
PR46397,27,20,15,13,10,9,8
PR46398,27,20,15,13,10,9,8
PR46399,11,9,8,7,6,5,5
PR46400,2689,1312,722,435,282,193,139
PR46401,2689,1312,722,435,282,193,139
PR46402,27,20,15,13,10,9,8
PR46403,27,20,15,13,10,9,8
PR46404,27,20,15,13,10,9,8
PR46405,27,20,15,13,10,9,8
PR46406,87,58,41,31,24,20,16
PR46407,27,20,15,13,10,9,8
PR46408,1002,537,317,203,139,100,75
PR46409,1002,537,317,203,139,100,75
PR46410,1002,537,317,203,139,100,75
PR46411,1002,537,317,203,139,100,75
PR46412,1002,537,317,203,139,100,75
PR46413,1002,537,317,203,139,100,75
PR46414,1270,663,386,244,165,117,87
PR46415,1035,551,325,209,142,102,77
PR46416,1035,551,325,209,142,102,77
PR46417,1035,551,325,209,142,102,77
PR46418,1038,552,326,209,143,103,77
PR46419,1038,552,326,209,143,103,77
PR46420,361,212,135,93,67,51,40
PR46421,27,20,16,13,11,9,8
PR46422,208,128,85,61,45,35,27
PR46423,208,128,85,61,45,35,27
PR46424,1020,543,323,206,141,101,76
PR46425,208,128,85,61,45,35,27
PR46426,27,20,15,13,10,9,8
PR46427,27,20,15,13,10,9,8
PR46428,27,20,15,13,10,9,8
PR46429,362,212,135,93,67,51,40
PR46430,12,9,8,7,6,5,5
PR46431,12,9,8,7,6,5,5
PR46432,12,9,8,7,6,5,5
PR46433,14,11,9,7,6,6,5
PR46434,14,11,9,7,6,6,5
PR46435,27,20,15,13,10,9,8
PR46436,27,20,15,13,10,9,8
PR46437,27,20,15,13,10,9,8
PR46438,27,20,15,13,10,9,8
PR46439,10,8,7,6,5,5,4
PR46440,11,8,7,6,5,5,4
PR46441,11,8,7,6,5,5,4
PR46442,381,223,142,97,70,53,41
PR46443,361,212,135,93,67,51,40
PR46444,11,9,8,7,6,5,5
PR46445,362,213,135,93,67,51,40
PR46446,361,212,135,93,67,51,40
PR46447,11,9,8,7,6,5,5
PR46448,12,9,8,7,6,5,5
PR46449,362,212,135,93,67,51,40
PR46450,17,13,11,9,8,7,6
PR46451,87,58,41,31,24,20,16
PR46452,135,86,59,43,33,26,21
PR46453,1002,537,317,203,139,100,75
PR46454,208,128,85,61,45,35,27
PR46455,208,128,85,61,45,35,27
PR46456,208,128,85,61,45,35,27
PR46457,208,128,85,61,45,35,27
PR46458,208,128,85,61,45,35,27
PR46459,2689,1314,722,435,282,193,139
PR46460,27,20,15,13,10,9,8
PR46461,27,20,15,13,10,9,8
PR46462,27,20,15,13,10,9,8
PR46463,27,20,15,13,10,9,8
PR46464,27,20,15,13,10,9,8
PR46465,27,20,15,13,10,9,8
PR46466,27,20,15,13,10,9,8
PR46467,27,20,15,13,10,9,8
